33	153.598	300.16
34	147.479	297.26
35	141.46	294.233
36	135.541	291.081
37	129.722	287.803
38	124.003	284.398
39	118.384	280.867
40	112.865	277.21
41	107.446	273.427
42	102.127	269.518
43	96.9078	265.483
44	91.7888	261.322
45	86.7698	257.034
46	81.8508	252.62
47	77.0318	248.081
48	72.3128	243.415
49	67.6938	238.623
50	63.1748	233.705
51	58.7559	228.66
52	54.4369	223.49
53	50.2179	218.193
54	46.099	212.77
55	42.08	207.222
56	292.345	273.199
57	298.4	269.11
58	304.653	266.68
59	311.105	265.907
60	317.755	266.792
61	324.604	269.335
62	281.957	273.503
63	277.326	268.241
64	272.595	263.158
65	267.765	258.254
66	262.836	253.53
67	257.807	248.985
68	252.679	244.62
69	247.452	240.434
70	242.125	236.427
71	236.699	232.6
72	231.173	228.953
73	225.548	225.484
74	219.824	222.195
75	214	219.086
76	208.077	216.156
77	202.054	213.405
78	195.932	210.834
79	189.71	208.442
80	183.389	206.23
81	176.969	204.197
82	170.45	202.343
83	163.83	200.669
84	157.112	199.174
85	150.294	197.858
86	143.377	196.722
87	336.438	268.867
88	341.098	264.099
89	345.631	259.232
90	350.038	254.266
91	354.319	249.2
92	358.473	244.036
93	362.501	238.772
94	366.402	233.409
95	370.177	227.947
96	373.826	222.386
97	377.348	216.725
98	44.9067	204.541
99	51.6238	207.052
100	58.3125	209.081
101	64.9728	210.627
102	71.6047	211.69
103	78.2081	212.27
104	84.7832	212.367
105	91.3298	211.982
106	97.848	211.114
107	104.338	209.763
108	110.799	207.929
109	117.232	205.613
110	123.636	202.813
111	130.013	199.531
112	40.6973	195.606
113	43.2481	189.672
114	45.8135	183.744
115	48.3936	177.823
116	50.9884	171.909
117	53.5977	166.001
118	56.2218	160.1
119	58.8604	154.206
120	61.5138	148.318
121	64.1817	142.437
122	66.8643	136.563
123	69.5616	130.696
124	72.2735	124.835
125	75	118.98
126	77.7412	113.133
127	80.497	107.292
128	83.2675	101.458
129	86.0526	95.6301
130	88.8524	89.8091
131	98.3142	83.7144
132	104.762	82.9592
133	111.01	81.7292
134	117.059	80.0244
135	122.908	77.8447
136	128.557	75.1903
137	134.007	72.0611
138	139.257	68.4572
139	144.308	64.3784
140	148.816	53.1333
141	148.374	46.4529
142	147.833	39.7836
143	147.193	33.1253
144	146.452	26.4781
145	145.613	19.842
146	144.674	13.2169
147	143.636	6.60292
