16	227.127	169.289
17	52.7391	354.829
18	47.7128	348.716
19	43.3411	342.527
20	39.6241	336.262
21	36.5618	329.92
22	34.1541	323.502
23	32.401	317.008
24	31.3026	310.437
25	30.8589	303.79
26	31.0698	297.066
27	31.9353	290.266
28	33.4556	283.39
29	35.6304	276.437
30	38.46	269.408
31	41.9441	262.303
32	136.18	304.138
33	143.074	302.61
34	149.943	301.444
35	156.786	300.641
36	163.605	300.2
37	170.399	300.121
38	177.168	300.405
39	183.912	301.051
40	190.631	302.06
41	197.325	303.431
42	203.995	305.164
43	210.639	307.26
44	217.258	309.718
45	134.609	302.107
46	139.572	297.878
47	144.151	293.341
48	148.345	288.497
49	152.156	283.345
50	155.582	277.886
51	158.625	272.118
52	230.625	314.938
53	237.394	317.061
54	244.159	318.907
55	250.919	320.476
56	257.676	321.767
57	264.429	322.781
58	271.178	323.518
59	277.924	323.978
60	284.665	324.16
61	291.402	324.065
62	298.136	323.693
63	304.866	323.044
64	311.591	322.118
65	318.313	320.914
66	325.031	319.433
67	331.745	317.675
68	338.455	315.64
69	345.161	313.327
70	353.337	303.959
71	354.391	297.266
72	355.025	290.658
73	355.24	284.133
74	355.035	277.694
75	354.411	271.338
76	353.367	265.067
77	351.903	258.881
78	350.02	252.779
79	347.718	246.761
80	344.996	240.828
81	341.854	234.98
82	338.293	229.215
83	52.513	255.41
84	58.9395	255.737
85	65.3625	256.102
86	71.782	256.503
87	78.1979	256.942
88	84.6102	257.419
89	91.0191	257.932
90	97.4244	258.483
91	103.826	259.071
92	110.224	259.697
93	116.619	260.36
94	123.01	261.06
95	129.398	261.797
96	135.782	262.572
97	142.162	263.384
98	148.539	264.233
99	154.913	265.12
100	40.1338	249.959
101	34.5955	244.69
102	29.4683	239.314
103	24.7521	233.832
104	20.4469	228.242
105	16.5527	222.546
106	13.0695	216.743
107	9.99727	210.833
108	7.33608	204.816
109	5.08589	198.693
110	3.2467	192.462
111	1.81852	186.125
112	0.801341	179.681
113	0.195168	173.13
114	0	166.472
115	0.215836	159.707
116	0.842676	152.835
117	1.88052	145.857
118	3.32937	138.772
119	5.18922	131.579
120	7.46008	124.28
121	337.375	216.632
122	340.001	209.788
123	342.191	203.003
124	343.944	196.278
125	345.26	189.613
126	346.139	183.007
127	346.581	176.46
128	346.587	169.973
129	346.155	163.546
130	345.287	157.178
131	343.982	150.87
132	342.24	144.622
133	340.062	138.433
134	337.447	132.303
135	334.394	126.233
136	330.905	120.223
137	326.98	114.272
138	322.617	108.38
139	150.68	91.0807
140	150.883	84.4532
141	150.925	77.8444
142	150.807	71.2543
143	150.528	64.683
144	150.089	58.1304
145	149.489	51.5965
146	148.729	45.0814
147	147.808	38.585
148	146.726	32.1073
149	145.484	25.6484
150	144.082	19.2082
151	142.519	12.7867
152	140.795	6.38399
