LINE 11 12 233.071 21
	146 11.3707
	147 11.29
	148 11.2173
	149 11.1528
	150 11.0966
	151 11.0488
	152 11.0096
	153 10.9789
	154 10.957
	155 10.9438
	156 10.9394
	157 10.9438
	158 10.957
	159 10.9789
	160 11.0096
	161 11.0488
	162 11.0966
	163 11.1528
	164 11.2173
	165 11.29
	12 11.3707
COORDENADAS :
1	130.807	360.961
2	202.821	320.684
3	297.374	322.713
4	423.642	318.646
5	196.28	215.497
6	333.161	217.31
7	416.096	236.174
8	178.072	149.756
9	323.114	124.3
10	399.416	158.776
11	266.276	66.0884
12	404.434	0
13	100.443	89.2543
14	0	55.867
15	321.848	372.515
16	220.637	37.1653
17	136.131	355.114
18	141.7	349.704
19	147.513	344.731
20	153.571	340.195
21	159.873	336.096
22	166.42	332.434
23	173.211	329.21
24	180.247	326.423
25	187.527	324.073
26	195.052	322.16
27	201.246	313.239
28	199.841	305.784
29	198.607	298.318
30	197.543	290.842
31	196.649	283.355
32	195.926	275.858
33	195.374	268.35
34	194.992	260.831
35	194.78	253.302
36	194.739	245.762
37	194.869	238.212
38	195.169	230.651
39	195.639	223.079
40	301.806	316.323
41	306.397	310.15
42	311.145	304.194
43	316.053	298.456
44	321.118	292.934
45	326.342	287.63
46	331.724	282.543
47	337.264	277.673
48	342.963	273.02
49	348.82	268.585
50	354.835	264.366
51	361.009	260.365
52	367.341	256.581
53	373.831	253.014
54	380.479	249.665
55	387.286	246.532
56	394.251	243.617
57	401.375	240.919
58	408.656	238.438
59	426.172	310.854
60	428.059	303.121
61	429.303	295.447
62	429.904	287.832
63	429.861	280.276
64	429.175	272.778
65	427.846	265.34
66	425.873	257.96
67	423.258	250.639
68	419.999	243.377
69	203.456	217.699
70	210.636	219.667
71	217.818	221.401
72	225.004	222.901
73	232.193	224.166
74	239.385	225.198
75	246.58	225.996
76	253.778	226.559
77	260.979	226.889
78	268.183	226.984
79	275.39	226.846
80	282.601	226.473
81	289.814	225.866
82	297.031	225.026
83	304.251	223.951
84	311.474	222.642
85	318.7	221.099
86	325.929	219.322
87	328.849	210.538
88	325.126	203.702
89	321.993	196.802
90	319.451	189.839
91	317.498	182.812
92	316.135	175.721
93	315.363	168.566
94	315.18	161.348
95	315.587	154.066
96	316.584	146.72
97	318.17	139.311
98	320.347	131.837
99	182.336	143.86
100	186.715	138.085
101	191.209	132.431
102	195.819	126.9
103	200.545	121.491
104	205.387	116.204
105	210.344	111.038
106	215.417	105.995
107	220.605	101.073
108	225.909	96.2733
109	231.329	91.5954
110	236.864	87.0395
111	242.515	82.6055
112	248.282	78.2934
113	254.164	74.1032
114	260.162	70.0348
115	329.215	129.284
116	335.482	133.899
117	341.918	138.143
118	348.52	142.017
119	355.289	145.521
120	362.226	148.655
121	369.329	151.419
122	376.6	153.813
123	384.038	155.838
124	391.644	157.492
125	392.318	156.065
126	385.32	153.212
127	378.422	150.215
128	371.623	147.075
129	364.923	143.792
130	358.324	140.366
131	351.823	136.797
132	345.423	133.084
133	339.122	129.229
134	332.921	125.231
135	326.819	121.089
136	320.817	116.804
137	314.915	112.377
138	309.112	107.806
139	303.409	103.092
140	297.805	98.2351
141	292.301	93.235
142	286.897	88.0919
143	281.592	82.8057
144	276.387	77.3763
145	271.282	71.8039
146	273.747	64.8069
147	281.129	63.3388
148	288.422	61.6841
149	295.626	59.8429
150	302.74	57.8152
151	309.765	55.6009
152	316.701	53.2
153	323.548	50.6126
154	330.305	47.8386
155	336.974	44.8781
156	343.552	41.731
157	350.042	38.3974
158	356.443	34.8772
159	362.754	31.1705
160	368.976	27.2772
161	375.109	23.1974
162	381.152	18.931
163	387.107	14.4781
164	392.972	9.83862
165	398.748	5.01259
