LINE 9 10 224.008 19
	124 12.0663
	125 11.9752
	126 11.8942
	127 11.8236
	128 11.7634
	129 11.714
	130 11.6755
	131 11.6478
	132 11.6312
	133 11.6257
	134 11.6312
	135 11.6478
	136 11.6755
	137 11.714
	138 11.7634
	139 11.8236
	140 11.8942
	141 11.9752
	10 12.0663
LINE 9 13 230.628 20
	142 11.7474
	143 11.6798
	144 11.6194
	145 11.5662
	146 11.5205
	147 11.4823
	148 11.4516
	149 11.4285
	150 11.4131
	151 11.4054
	152 11.4054
	153 11.4131
	154 11.4285
	155 11.4516
	156 11.4823
	157 11.5205
	158 11.5662
	159 11.6194
	160 11.6798
	13 11.7474
LINE 11 12 102.341 9
	161 11.5957
	162 11.4284
	163 11.3074
	164 11.2342
	165 11.2097
	166 11.2342
	167 11.3074
	168 11.4284
	12 11.5957
COORDENADAS :
1	94.1885	303.792
2	230.807	360.961
3	302.821	320.684
4	97.3737	222.713
5	223.642	218.646
6	296.28	215.497
7	433.161	217.31
8	116.096	136.174
9	278.072	149.756
10	423.114	124.3
11	99.416	58.7759
12	166.276	66.0884
13	304.434	0
14	0	55.867
15	321.848	372.515
16	220.637	37.1653
17	44.8622	213.269
18	174.041	112.241
19	92.0172	296.324
20	90.3381	288.876
21	89.1512	281.447
22	88.4564	274.038
23	88.2538	266.648
24	88.5434	259.277
25	89.3251	251.926
26	90.599	244.593
27	92.3651	237.281
28	94.6233	229.987
29	224.626	356.245
30	218.516	351.461
31	212.476	346.61
32	206.506	341.69
33	200.607	336.703
34	194.777	331.648
35	189.019	326.525
36	183.33	321.334
37	177.711	316.075
38	172.163	310.749
39	166.685	305.354
40	161.278	299.892
41	155.941	294.362
42	150.673	288.765
43	145.477	283.099
44	140.35	277.366
45	135.294	271.564
46	130.308	265.695
47	125.392	259.759
48	120.547	253.754
49	115.772	247.681
50	111.067	241.541
51	106.432	235.333
52	101.868	229.057
53	300.23	313.078
54	297.381	305.672
55	294.274	298.467
56	290.908	291.462
57	287.283	284.658
58	283.401	278.055
59	279.26	271.652
60	274.861	265.449
61	270.203	259.447
62	265.287	253.645
63	260.113	248.044
64	254.68	242.643
65	248.989	237.442
66	243.04	232.442
67	236.832	227.643
68	230.366	223.044
69	104.695	219.175
70	112.03	216.049
71	119.377	213.336
72	126.738	211.035
73	134.113	209.146
74	141.501	207.67
75	148.901	206.606
76	156.316	205.954
77	163.743	205.715
78	171.184	205.888
79	178.638	206.473
80	186.106	207.471
81	193.586	208.881
82	201.08	210.704
83	208.587	212.939
84	216.108	215.586
85	100.974	215.943
86	104.204	209.093
87	107.063	202.162
88	109.55	195.151
89	111.667	188.06
90	113.413	180.888
91	114.787	173.636
92	115.791	166.304
93	116.424	158.892
94	116.686	151.4
95	116.576	143.827
96	303.833	219.447
97	311.393	222.944
98	318.958	225.988
99	326.53	228.58
100	334.107	230.718
101	341.691	232.404
102	349.28	233.637
103	356.876	234.417
104	364.477	234.744
105	372.085	234.618
106	379.698	234.04
107	387.318	233.008
108	394.943	231.524
109	402.575	229.587
110	410.212	227.197
111	417.856	224.354
112	425.505	221.059
113	433.743	209.406
114	434.066	201.53
115	434.132	193.682
116	433.94	185.861
117	433.49	178.069
118	432.781	170.304
119	431.815	162.567
120	430.591	154.858
121	429.109	147.177
122	427.368	139.523
123	425.37	131.898
124	286.078	150.538
125	294.043	151.084
126	301.967	151.395
127	309.849	151.469
128	317.689	151.308
129	325.489	150.911
130	333.246	150.279
131	340.963	149.411
132	348.638	148.307
133	356.272	146.967
134	363.864	145.391
135	371.415	143.58
136	378.925	141.533
137	386.393	139.25
138	393.82	136.732
139	401.206	133.977
140	408.55	130.988
141	415.853	127.762
142	281.24	142.594
143	284.214	135.398
144	286.993	128.167
145	289.577	120.902
146	291.966	113.603
147	294.16	106.269
148	296.16	98.9015
149	297.965	91.4994
150	299.575	84.063
151	300.99	76.5923
152	302.211	69.0873
153	303.237	61.5481
154	304.068	53.9746
155	304.705	46.3668
156	305.147	38.7247
157	305.394	31.0483
158	305.446	23.3376
159	305.303	15.5927
160	304.966	7.8135
161	106.63	61.5545
162	113.897	63.8415
163	121.219	65.6371
164	128.594	66.9411
165	136.023	67.7536
166	143.505	68.0746
167	151.042	67.9041
168	158.632	67.242
