29	181.228	245.323
30	178.742	238.854
31	175.85	232.389
32	172.552	225.926
33	168.847	219.467
34	273.716	355.817
35	276.546	349.019
36	279.781	342.745
37	283.422	336.994
38	287.469	331.768
39	291.921	327.065
40	296.778	322.887
41	302.041	319.232
42	307.709	316.1
43	313.783	313.493
44	320.262	311.41
45	327.147	309.85
46	334.437	308.814
47	265.61	357.102
48	260.584	350.989
49	256.212	344.8
50	252.495	338.535
51	249.433	332.193
52	247.025	325.775
53	245.272	319.281
54	244.174	312.71
55	243.73	306.063
56	243.941	299.339
57	244.806	292.539
58	246.327	285.663
59	248.501	278.71
60	251.331	271.681
61	254.815	264.576
62	337.777	302.965
63	333.251	297.905
64	328.555	293.124
65	323.689	288.619
66	318.654	284.393
67	313.448	280.444
68	308.073	276.772
69	302.528	273.378
70	296.813	270.262
71	290.927	267.423
72	284.873	264.862
73	278.648	262.579
74	272.253	260.573
75	265.688	258.844
76	42.2942	210.781
77	47.5119	206.468
78	52.3766	201.87
79	56.8884	196.988
80	61.0473	191.822
81	64.8533	186.372
82	68.3063	180.637
83	71.4065	174.619
84	169.607	217.942
85	174.615	222.586
86	179.758	226.943
87	185.037	231.012
88	190.451	234.793
89	196.001	238.286
90	201.686	241.492
91	207.507	244.41
92	213.463	247.04
93	219.555	249.382
94	225.783	251.437
95	232.146	253.204
96	238.645	254.683
97	245.279	255.874
98	252.049	256.778
99	160.007	207.373
100	155.092	202.116
101	149.99	197.238
102	144.701	192.74
103	139.224	188.621
104	133.56	184.883
105	127.708	181.523
106	121.67	178.544
107	115.444	175.944
108	109.03	173.724
109	102.43	171.883
110	95.6416	170.422
111	88.6663	169.341
112	81.5036	168.639
113	74.0585	161.822
114	73.9372	155.328
115	73.7897	148.837
116	73.6162	142.347
117	73.4165	135.859
118	73.1906	129.372
119	72.9387	122.887
120	72.6606	116.404
121	72.3564	109.923
122	72.0261	103.443
123	71.6697	96.9653
124	71.2871	90.4891
125	70.8784	84.0145
126	70.4436	77.5416
127	69.9826	71.0705
128	69.4956	64.601
129	68.9824	58.1332
130	68.4431	51.6672
131	67.8776	45.2028
132	67.2861	38.7402
133	66.6684	32.2792
134	66.0246	25.82
135	65.3547	19.3624
136	64.6586	12.9066
137	63.9364	6.45244
138	253.868	129.421
139	260.487	132.276
140	267.039	134.373
141	273.525	135.712
142	279.944	136.294
143	286.296	136.117
144	292.582	135.183
145	298.801	133.492
146	304.954	131.042
147	311.04	127.835
148	317.06	123.87
