103	55.0095	186.671
104	55.352	179.846
105	55.7404	173.025
106	56.1744	166.208
107	56.6542	159.396
108	57.1798	152.588
109	57.7511	145.785
110	58.3681	138.986
111	59.0309	132.191
112	59.7395	125.4
113	60.4938	118.614
114	61.2938	111.832
115	62.1396	105.054
116	63.0312	98.2809
117	63.9685	91.5118
118	64.9515	84.7471
119	65.9803	77.9866
120	403.359	190.799
121	397.444	186.028
122	391.82	181.086
123	386.485	175.975
124	381.44	170.693
125	376.685	165.242
126	372.22	159.62
127	368.045	153.829
128	364.16	147.868
129	360.564	141.736
130	357.258	135.435
131	354.242	128.964
132	351.516	122.323
133	349.08	115.512
134	346.934	108.53
135	345.077	101.379
136	343.51	94.0583
137	342.233	86.5672
138	158.351	104.59
139	156.462	97.7553
140	154.725	90.9007
141	153.142	84.0263
142	151.711	77.1323
143	150.433	70.2186
144	149.308	63.2853
145	148.336	56.3322
146	147.517	49.3595
147	146.852	42.3672
148	146.339	35.3552
149	145.979	28.3235
150	145.771	21.2721
151	145.717	14.2011
152	145.816	7.11037
