	159 10.5185
	160 10.5226
	161 10.5349
	162 10.5554
	163 10.584
	164 10.6206
	165 10.6652
	166 10.7178
	167 10.778
	168 10.8459
	12 10.9213
LINE 12 13 126.986 12
	169 10.7595
	170 10.6634
	171 10.5859
	172 10.5274
	173 10.4882
	174 10.4686
	175 10.4686
	176 10.4882
	177 10.5274
	178 10.5859
	179 10.6634
	13 10.7595
COORDENADAS :
1	122.781	274.621
2	200.544	318.573
3	294.189	279.492
4	430.807	336.661
5	102.821	196.383
6	297.374	198.413
7	423.642	194.345
8	96.2799	91.1963
9	233.161	93.01
10	316.096	111.874
11	178.072	25.4561
12	323.114	0
13	399.416	34.4755
14	0	31.5667
15	321.848	348.215
16	83.5841	53.4057
17	126.748	281.566
18	131.051	287.916
19	135.69	293.673
20	140.665	298.836
21	145.975	303.405
22	151.621	307.38
23	157.603	310.761
24	163.921	313.548
25	170.574	315.741
26	177.563	317.34
27	184.887	318.345
28	192.548	318.756
29	205.832	312.425
30	211.336	306.793
31	217.055	301.678
32	222.989	297.079
33	229.139	292.996
34	235.505	289.43
35	242.086	286.381
36	248.883	283.847
37	255.895	281.83
38	263.123	280.33
39	270.566	279.346
40	278.225	278.878
41	286.099	278.927
42	292.017	272.024
43	290.338	264.576
44	289.151	257.147
45	288.456	249.738
46	288.254	242.348
47	288.543	234.977
48	289.325	227.625
49	290.599	220.293
50	292.365	212.98
51	294.623	205.687
52	429.375	329.599
53	428.056	322.532
54	426.85	315.459
55	425.757	308.38
56	424.777	301.295
57	423.91	294.205
58	423.156	287.109
59	422.515	280.008
60	421.988	272.901
61	421.573	265.788
62	421.271	258.669
63	421.082	251.545
64	421.007	244.415
65	421.044	237.279
66	421.194	230.138
67	421.458	222.99
68	421.834	215.838
69	422.324	208.679
70	422.926	201.515
71	106.915	189.906
72	111.153	183.608
73	115.533	177.491
74	120.056	171.555
75	124.722	165.798
76	129.531	160.222
77	134.483	154.826
78	139.578	149.61
79	144.816	144.575
80	150.197	139.72
81	155.721	135.045
82	161.388	130.551
83	167.198	126.237
84	173.151	122.103
85	179.246	118.149
86	185.485	114.376
87	191.867	110.783
88	198.392	107.37
89	205.06	104.137
90	211.871	101.085
91	218.824	98.2131
92	225.921	95.5214
93	296.35	190.535
94	294.983	182.867
95	293.271	175.409
96	291.214	168.16
97	288.814	161.121
98	286.07	154.292
99	282.981	147.672
100	279.548	141.262
101	275.771	135.062
102	271.649	129.072
103	267.183	123.291
104	262.374	117.72
105	257.219	112.358
106	251.721	107.207
107	245.879	102.265
108	239.692	97.5326
109	300.974	191.643
110	304.204	184.792
111	307.063	177.861
112	309.55	170.851
113	311.667	163.759
114	313.413	156.588
115	314.787	149.336
116	315.791	142.004
117	316.424	134.592
118	316.686	127.099
119	316.576	119.527
120	103.436	94.9497
121	110.597	98.2967
122	117.763	101.237
123	124.935	103.771
124	132.113	105.899
125	139.295	107.62
126	146.484	108.935
127	153.677	109.843
128	160.876	110.345
129	168.08	110.441
130	175.29	110.13
131	182.505	109.412
132	189.725	108.288
133	196.951	106.758
134	204.182	104.821
135	211.419	102.478
136	218.661	99.7285
137	225.908	96.5725
138	229.601	86.5401
139	225.853	80.223
140	221.918	74.0587
141	217.796	68.0472
142	213.487	62.1885
143	208.989	56.4826
144	204.305	50.9295
145	199.433	45.5292
146	194.374	40.2817
147	189.128	35.187
148	183.694	30.2452
149	185.318	26.1736
150	192.529	26.6982
151	199.707	27.0298
152	206.851	27.1684
153	213.961	27.1141
154	221.037	26.8668
155	228.079	26.4265
156	235.087	25.7932
157	242.062	24.9669
158	249.003	23.9477
159	255.909	22.7355
160	262.782	21.3304
161	269.621	19.7322
162	276.426	17.9411
163	283.198	15.957
164	289.935	13.7799
165	296.639	11.4099
166	303.308	8.84689
167	309.944	6.0909
168	316.546	3.14194
169	328.788	4.38889
170	334.586	8.50215
171	340.508	12.3398
172	346.555	15.9018
173	352.727	19.1882
174	359.023	22.199
175	365.444	24.9341
176	371.989	27.3937
177	378.659	29.5776
178	385.454	31.4858
179	392.373	33.1185
